CMDLINE /root/miniforge3/envs/3.12.0/bin/python3 minhash.py
MEM 3500.328125 1713692458.6443
MEM 3501.359375 1713692458.7446
MEM 3502.390625 1713692458.8448
MEM 3503.421875 1713692458.9451
MEM 3504.195312 1713692459.0453
MEM 3505.226562 1713692459.1455
MEM 3506.257812 1713692459.2458
MEM 3506.773438 1713692459.3460
MEM 3507.804688 1713692459.4462
MEM 3509.093750 1713692459.5465
MEM 3509.609375 1713692459.6467
MEM 3510.898438 1713692459.7469
MEM 3511.929688 1713692459.8471
MEM 3512.703125 1713692459.9474
MEM 3513.734375 1713692460.0476
MEM 3515.023438 1713692460.1478
MEM 3515.281250 1713692460.2481
MEM 3516.570312 1713692460.3483
MEM 3517.601562 1713692460.4486
MEM 3518.375000 1713692460.5488
MEM 3519.664062 1713692460.6490
MEM 3520.953125 1713692460.7492
MEM 3522.242188 1713692460.8494
MEM 3522.757812 1713692460.9496
MEM 3523.789062 1713692461.0498
MEM 3524.304688 1713692461.1500
MEM 3525.593750 1713692461.2502
MEM 3526.882812 1713692461.3504
MEM 3528.171875 1713692461.4507
MEM 3528.429688 1713692461.5509
MEM 3529.718750 1713692461.6511
MEM 3530.492188 1713692461.7514
MEM 3531.523438 1713692461.8516
MEM 3532.812500 1713692461.9519
MEM 3534.101562 1713692462.0521
MEM 3534.875000 1713692462.1523
MEM 3535.906250 1713692462.2525
MEM 3537.195312 1713692462.3528
MEM 3538.226562 1713692462.4530
MEM 3539.000000 1713692462.5533
MEM 3540.031250 1713692462.6536
MEM 3541.320312 1713692462.7538
MEM 3541.835938 1713692462.8541
MEM 3543.125000 1713692462.9544
MEM 3544.414062 1713692463.0546
MEM 3544.929688 1713692463.1549
MEM 3546.218750 1713692463.2551
MEM 3547.507812 1713692463.3554
MEM 3548.281250 1713692463.4556
MEM 3549.054688 1713692463.5558
MEM 3550.343750 1713692463.6560
MEM 3551.117188 1713692463.7562
MEM 3552.148438 1713692463.8564
MEM 3553.437500 1713692463.9566
MEM 3554.468750 1713692464.0569
MEM 3555.242188 1713692464.1571
MEM 3556.273438 1713692464.2573
MEM 3557.562500 1713692464.3575
MEM 3558.851562 1713692464.4577
MEM 3559.625000 1713692464.5579
MEM 3560.656250 1713692464.6582
MEM 3561.945312 1713692464.7584
MEM 3562.718750 1713692464.8586
MEM 3563.750000 1713692464.9588
MEM 3564.781250 1713692465.0590
MEM 3566.070312 1713692465.1592
MEM 3566.585938 1713692465.2595
MEM 3567.617188 1713692465.3597
MEM 3568.132812 1713692465.4599
MEM 3569.421875 1713692465.5601
MEM 3570.710938 1713692465.6604
MEM 3572.000000 1713692465.7606
MEM 3572.515625 1713692465.8608
MEM 3573.546875 1713692465.9610
MEM 3574.835938 1713692466.0612
MEM 3575.351562 1713692466.1614
MEM 3576.382812 1713692466.2617
MEM 3577.671875 1713692466.3619
MEM 3578.187500 1713692466.4621
MEM 3579.218750 1713692466.5623
MEM 3580.507812 1713692466.6625
MEM 3581.281250 1713692466.7627
MEM 3582.312500 1713692466.8629
MEM 3582.828125 1713692466.9632
MEM 3583.859375 1713692467.0634
MEM 3584.375000 1713692467.1636
MEM 3585.406250 1713692467.2638
MEM 3585.921875 1713692467.3640
MEM 3586.953125 1713692467.4642
MEM 3588.242188 1713692467.5644
MEM 3589.015625 1713692467.6646
MEM 3590.046875 1713692467.7648
MEM 3591.078125 1713692467.8650
MEM 3592.367188 1713692467.9652
MEM 3592.882812 1713692468.0654
MEM 3594.171875 1713692468.1656
MEM 3595.460938 1713692468.2658
MEM 3596.234375 1713692468.3660
MEM 3597.265625 1713692468.4662
MEM 3598.296875 1713692468.5664
MEM 3598.812500 1713692468.6666
MEM 3599.843750 1713692468.7668
MEM 3601.132812 1713692468.8671
MEM 3601.906250 1713692468.9673
MEM 3602.937500 1713692469.0675
MEM 3604.226562 1713692469.1677
MEM 3605.000000 1713692469.2679
MEM 3606.031250 1713692469.3681
MEM 3607.062500 1713692469.4683
MEM 3608.351562 1713692469.5686
MEM 3608.609375 1713692469.6688
MEM 3609.898438 1713692469.7690
MEM 3610.414062 1713692469.8692
MEM 3611.703125 1713692469.9694
MEM 3612.734375 1713692470.0696
MEM 3613.507812 1713692470.1698
MEM 3614.539062 1713692470.2701
MEM 3615.570312 1713692470.3703
MEM 3616.343750 1713692470.4705
MEM 3617.375000 1713692470.5707
MEM 3618.664062 1713692470.6709
MEM 3619.695312 1713692470.7711
MEM 3619.953125 1713692470.8713
MEM 3621.242188 1713692470.9715
MEM 3622.531250 1713692471.0717
MEM 3623.304688 1713692471.1720
MEM 3624.335938 1713692471.2722
MEM 3625.367188 1713692471.3724
MEM 3625.882812 1713692471.4726
MEM 3626.914062 1713692471.5728
MEM 3628.203125 1713692471.6730
MEM 3629.234375 1713692471.7733
MEM 3630.007812 1713692471.8735
MEM 3631.039062 1713692471.9737
MEM 3631.812500 1713692472.0739
MEM 3632.843750 1713692472.1741
MEM 3634.132812 1713692472.2743
MEM 3635.164062 1713692472.3745
MEM 3635.679688 1713692472.4747
MEM 3636.968750 1713692472.5749
MEM 3638.000000 1713692472.6751
MEM 3638.773438 1713692472.7754
MEM 3639.804688 1713692472.8756
MEM 3640.835938 1713692472.9758
MEM 3641.609375 1713692473.0760
MEM 3642.640625 1713692473.1762
MEM 3643.671875 1713692473.2764
MEM 3644.703125 1713692473.3766
MEM 3645.734375 1713692473.4768
MEM 3647.023438 1713692473.5770
MEM 3647.539062 1713692473.6772
MEM 3648.570312 1713692473.7774
MEM 3649.859375 1713692473.8776
MEM 3650.632812 1713692473.9778
MEM 3651.664062 1713692474.0780
MEM 3652.953125 1713692474.1782
MEM 3654.242188 1713692474.2784
MEM 3654.757812 1713692474.3787
MEM 3656.304688 1713692474.4789
MEM 3656.820312 1713692474.5791
MEM 3657.851562 1713692474.6792
MEM 3658.367188 1713692474.7795
MEM 3659.656250 1713692474.8797
MEM 3659.914062 1713692474.9799
MEM 3661.203125 1713692475.0801
MEM 3662.234375 1713692475.1803
MEM 3663.007812 1713692475.2805
MEM 3664.039062 1713692475.3807
MEM 3665.328125 1713692475.4809
MEM 3665.843750 1713692475.5811
MEM 3667.132812 1713692475.6813
MEM 3668.164062 1713692475.7815
MEM 3668.937500 1713692475.8818
MEM 3669.968750 1713692475.9820
MEM 3671.257812 1713692476.0822
MEM 3672.546875 1713692476.1824
MEM 3672.804688 1713692476.2826
MEM 3674.093750 1713692476.3828
MEM 3674.609375 1713692476.4830
MEM 3675.640625 1713692476.5832
MEM 3676.929688 1713692476.6835
MEM 3677.703125 1713692476.7837
MEM 3678.476562 1713692476.8839
MEM 3679.765625 1713692476.9841
MEM 3680.281250 1713692477.0843
MEM 3681.312500 1713692477.1845
MEM 3682.601562 1713692477.2847
MEM 3683.375000 1713692477.3849
MEM 3684.148438 1713692477.4851
MEM 3685.437500 1713692477.5854
MEM 3685.695312 1713692477.6856
MEM 3686.984375 1713692477.7858
MEM 3687.242188 1713692477.8860
MEM 3688.531250 1713692477.9862
MEM 3689.304688 1713692478.0865
MEM 3689.820312 1713692478.1867
MEM 3690.851562 1713692478.2869
MEM 3691.367188 1713692478.3871
MEM 3692.398438 1713692478.4873
MEM 3693.429688 1713692478.5875
MEM 3694.203125 1713692478.6877
MEM 3694.976562 1713692478.7879
MEM 3696.265625 1713692478.8881
MEM 3697.039062 1713692478.9883
MEM 3698.070312 1713692479.0885
MEM 3699.359375 1713692479.1887
MEM 3699.875000 1713692479.2889
MEM 3700.906250 1713692479.3892
MEM 3702.195312 1713692479.4894
MEM 3703.484375 1713692479.5896
MEM 3704.000000 1713692479.6898
MEM 3705.031250 1713692479.7900
MEM 3705.546875 1713692479.8902
MEM 3706.835938 1713692479.9904
MEM 3707.867188 1713692480.0906
MEM 3708.125000 1713692480.1908
MEM 3709.414062 1713692480.2910
MEM 3710.445312 1713692480.3912
MEM 3710.960938 1713692480.4914
MEM 3712.250000 1713692480.5916
MEM 3712.507812 1713692480.6918
MEM 3713.539062 1713692480.7920
MEM 3714.312500 1713692480.8922
MEM 3715.343750 1713692480.9924
MEM 3716.375000 1713692481.0926
MEM 3717.148438 1713692481.1928
MEM 3718.179688 1713692481.2931
MEM 3719.468750 1713692481.3933
MEM 3720.757812 1713692481.4935
MEM 3721.273438 1713692481.5937
MEM 3722.562500 1713692481.6939
MEM 3723.593750 1713692481.7942
MEM 3724.625000 1713692481.8944
MEM 3725.398438 1713692481.9947
MEM 3726.687500 1713692482.0949
MEM 3727.976562 1713692482.1951
MEM 3728.492188 1713692482.2953
MEM 3730.296875 1713692482.3955
MEM 3730.554688 1713692482.4957
MEM 3731.843750 1713692482.5960
MEM 3732.617188 1713692482.6962
MEM 3733.648438 1713692482.7964
MEM 3734.937500 1713692482.8966
MEM 3735.968750 1713692482.9968
MEM 3737.000000 1713692483.0970
MEM 3738.289062 1713692483.1973
MEM 3739.578125 1713692483.2975
MEM 3740.093750 1713692483.3977
MEM 3741.382812 1713692483.4979
MEM 3742.414062 1713692483.5981
MEM 3742.929688 1713692483.6983
MEM 3744.218750 1713692483.7985
MEM 3745.507812 1713692483.8987
MEM 3746.281250 1713692483.9989
MEM 3747.312500 1713692484.0991
MEM 3748.601562 1713692484.1993
MEM 3749.890625 1713692484.2996
MEM 3750.664062 1713692484.3998
MEM 3751.437500 1713692484.5000
MEM 3752.210938 1713692484.6002
MEM 3753.242188 1713692484.7004
MEM 3754.531250 1713692484.8006
MEM 3755.820312 1713692484.9009
MEM 3756.593750 1713692485.0011
MEM 3757.625000 1713692485.1013
MEM 3758.914062 1713692485.2015
MEM 3759.687500 1713692485.3017
MEM 3760.460938 1713692485.4020
MEM 3761.492188 1713692485.5022
MEM 3762.265625 1713692485.6024
MEM 3763.554688 1713692485.7026
MEM 3764.070312 1713692485.8028
MEM 3765.101562 1713692485.9030
MEM 3766.132812 1713692486.0032
MEM 3766.906250 1713692486.1034
MEM 3768.195312 1713692486.2037
MEM 3769.226562 1713692486.3039
MEM 3769.742188 1713692486.4041
MEM 3771.031250 1713692486.5043
MEM 3771.546875 1713692486.6045
MEM 3772.578125 1713692486.7047
MEM 3773.351562 1713692486.8049
MEM 3774.382812 1713692486.9052
MEM 3775.414062 1713692487.0054
MEM 3776.187500 1713692487.1056
MEM 3777.218750 1713692487.2059
MEM 3778.250000 1713692487.3061
MEM 3778.765625 1713692487.4063
MEM 3779.796875 1713692487.5065
MEM 3780.570312 1713692487.6068
MEM 3781.601562 1713692487.7070
MEM 3782.890625 1713692487.8072
MEM 3782.890625 1713692487.9074
MEM 3783.664062 1713692488.0077
MEM 3784.695312 1713692488.1079
MEM 3785.984375 1713692488.2081
MEM 3786.757812 1713692488.3084
MEM 3787.789062 1713692488.4086
MEM 3789.078125 1713692488.5088
MEM 3789.593750 1713692488.6091
MEM 3790.625000 1713692488.7093
MEM 3791.914062 1713692488.8095
MEM 3792.429688 1713692488.9097
MEM 3793.460938 1713692489.0099
MEM 3794.234375 1713692489.1101
MEM 3795.523438 1713692489.2103
MEM 3796.554688 1713692489.3105
MEM 3797.328125 1713692489.4108
MEM 3798.101562 1713692489.5110
MEM 3798.875000 1713692489.6112
MEM 3800.679688 1713692489.7114
MEM 3800.679688 1713692489.8116
MEM 3801.968750 1713692489.9118
MEM 3802.484375 1713692490.0120
MEM 3803.773438 1713692490.1122
MEM 3805.062500 1713692490.2124
MEM 3805.578125 1713692490.3126
MEM 3806.609375 1713692490.4128
MEM 3807.898438 1713692490.5130
MEM 3808.671875 1713692490.6133
MEM 3809.703125 1713692490.7135
MEM 3810.992188 1713692490.8137
MEM 3811.765625 1713692490.9139
MEM 3812.796875 1713692491.0141
MEM 3814.085938 1713692491.1144
MEM 3814.601562 1713692491.2146
MEM 3815.375000 1713692491.3148
MEM 3816.148438 1713692491.4150
MEM 3817.437500 1713692491.5152
MEM 3817.953125 1713692491.6154
MEM 3818.468750 1713692491.7156
MEM 3819.757812 1713692491.8159
MEM 3820.789062 1713692491.9161
MEM 3821.304688 1713692492.0163
MEM 3822.335938 1713692492.1165
MEM 3823.109375 1713692492.2167
MEM 3824.140625 1713692492.3170
MEM 3825.429688 1713692492.4172
MEM 3826.718750 1713692492.5174
MEM 3827.492188 1713692492.6176
MEM 3828.523438 1713692492.7178
MEM 3829.812500 1713692492.8181
MEM 3830.585938 1713692492.9183
MEM 3831.875000 1713692493.0185
MEM 3832.648438 1713692493.1187
MEM 3833.164062 1713692493.2189
MEM 3834.195312 1713692493.3191
MEM 3835.484375 1713692493.4193
MEM 3836.257812 1713692493.5195
MEM 3837.289062 1713692493.6198
MEM 3838.578125 1713692493.7200
MEM 3839.609375 1713692493.8202
MEM 3840.640625 1713692493.9204
MEM 3841.671875 1713692494.0206
MEM 3842.960938 1713692494.1208
MEM 3843.734375 1713692494.2210
MEM 3845.023438 1713692494.3212
MEM 3846.054688 1713692494.4215
MEM 3847.601562 1713692494.5217
MEM 3847.859375 1713692494.6219
MEM 3848.890625 1713692494.7221
MEM 3849.921875 1713692494.8223
MEM 3850.437500 1713692494.9225
MEM 3851.468750 1713692495.0228
MEM 3852.500000 1713692495.1230
MEM 3853.273438 1713692495.2232
MEM 3854.562500 1713692495.3234
MEM 3855.851562 1713692495.4236
MEM 3856.367188 1713692495.5239
MEM 3857.398438 1713692495.6243
MEM 3858.171875 1713692495.7245
MEM 3858.945312 1713692495.8247
MEM 3860.234375 1713692495.9249
MEM 3860.750000 1713692496.0251
MEM 3861.781250 1713692496.1254
MEM 3862.554688 1713692496.2256
MEM 3863.585938 1713692496.3258
MEM 3864.617188 1713692496.4260
MEM 3865.390625 1713692496.5262
MEM 3866.421875 1713692496.6264
MEM 3867.710938 1713692496.7266
MEM 3869.000000 1713692496.8268
MEM 3869.515625 1713692496.9270
MEM 3870.804688 1713692497.0272
MEM 3871.835938 1713692497.1274
MEM 3872.867188 1713692497.2277
MEM 3873.640625 1713692497.3279
MEM 3874.929688 1713692497.4281
MEM 3875.187500 1713692497.5283
MEM 3876.476562 1713692497.6285
MEM 3877.507812 1713692497.7287
MEM 3878.281250 1713692497.8290
MEM 3879.570312 1713692497.9292
MEM 3880.085938 1713692498.0294
MEM 3881.117188 1713692498.1296
MEM 3882.148438 1713692498.2298
MEM 3882.921875 1713692498.3300
MEM 3884.210938 1713692498.4302
MEM 3884.984375 1713692498.5304
MEM 3886.015625 1713692498.6307
MEM 3887.304688 1713692498.7309
MEM 3888.593750 1713692498.8311
MEM 3889.367188 1713692498.9313
MEM 3889.882812 1713692499.0315
MEM 3890.914062 1713692499.1317
MEM 3891.945312 1713692499.2319
MEM 3892.976562 1713692499.3321
MEM 3893.492188 1713692499.4324
MEM 3894.781250 1713692499.5326
MEM 3896.070312 1713692499.6328
MEM 3896.585938 1713692499.7330
MEM 3897.875000 1713692499.8332
MEM 3899.164062 1713692499.9334
MEM 3899.937500 1713692500.0337
MEM 3900.968750 1713692500.1339
MEM 3902.257812 1713692500.2341
MEM 3903.546875 1713692500.3343
MEM 3904.062500 1713692500.4345
MEM 3905.093750 1713692500.5347
MEM 3906.382812 1713692500.6349
MEM 3907.414062 1713692500.7351
MEM 3908.960938 1713692500.8354
MEM 3909.218750 1713692500.9356
MEM 3910.250000 1713692501.0358
MEM 3911.023438 1713692501.1360
MEM 3912.054688 1713692501.2362
MEM 3912.312500 1713692501.3364
MEM 3913.601562 1713692501.4366
MEM 3914.890625 1713692501.5368
MEM 3915.664062 1713692501.6370
MEM 3916.695312 1713692501.7372
MEM 3918.242188 1713692501.8375
MEM 3918.242188 1713692501.9377
MEM 3919.015625 1713692502.0379
MEM 3919.789062 1713692502.1381
MEM 3921.078125 1713692502.2383
MEM 3921.851562 1713692502.3385
MEM 3922.882812 1713692502.4387
MEM 3924.171875 1713692502.5390
MEM 3925.460938 1713692502.6392
MEM 3926.234375 1713692502.7394
MEM 3927.007812 1713692502.8396
MEM 3928.296875 1713692502.9398
MEM 3929.070312 1713692503.0400
MEM 3930.101562 1713692503.1403
MEM 3931.132812 1713692503.2405
MEM 3931.906250 1713692503.3407
MEM 3932.937500 1713692503.4409
MEM 3933.968750 1713692503.5411
MEM 3935.000000 1713692503.6413
MEM 3935.773438 1713692503.7416
MEM 3937.062500 1713692503.8418
MEM 3938.093750 1713692503.9420
MEM 3938.609375 1713692504.0422
MEM 3939.640625 1713692504.1424
MEM 3940.671875 1713692504.2426
MEM 3941.445312 1713692504.3429
MEM 3942.734375 1713692504.4431
MEM 3944.023438 1713692504.5433
MEM 3944.796875 1713692504.6435
MEM 3945.828125 1713692504.7437
MEM 3946.859375 1713692504.8439
MEM 3947.890625 1713692504.9441
MEM 3948.664062 1713692505.0443
MEM 3949.953125 1713692505.1445
MEM 3950.984375 1713692505.2448
MEM 3951.242188 1713692505.3450
MEM 3952.531250 1713692505.4452
MEM 3953.562500 1713692505.5454
MEM 3954.335938 1713692505.6456
MEM 3955.625000 1713692505.7458
MEM 3956.140625 1713692505.8461
MEM 3957.171875 1713692505.9463
MEM 3958.203125 1713692506.0465
MEM 3958.976562 1713692506.1467
MEM 3960.007812 1713692506.2469
MEM 3961.296875 1713692506.3472
MEM 3961.812500 1713692506.4474
MEM 3962.843750 1713692506.5476
MEM 3963.875000 1713692506.6478
MEM 3964.132812 1713692506.7480
MEM 3965.164062 1713692506.8482
MEM 3965.937500 1713692506.9484
MEM 3966.968750 1713692507.0486
MEM 3967.484375 1713692507.1488
MEM 3968.515625 1713692507.2491
MEM 3969.031250 1713692507.3493
MEM 3969.804688 1713692507.4495
MEM 3970.578125 1713692507.5498
MEM 3971.609375 1713692507.6500
MEM 3972.640625 1713692507.7502
MEM 3973.671875 1713692507.8504
MEM 3974.445312 1713692507.9506
MEM 3975.476562 1713692508.0508
MEM 3976.507812 1713692508.1510
MEM 3977.281250 1713692508.2512
MEM 3978.570312 1713692508.3514
MEM 3979.859375 1713692508.4516
MEM 3980.375000 1713692508.5518
MEM 3981.664062 1713692508.6520
MEM 3982.695312 1713692508.7522
MEM 3983.726562 1713692508.8525
MEM 3984.242188 1713692508.9527
MEM 3986.046875 1713692509.0529
MEM 3986.304688 1713692509.1531
MEM 3987.335938 1713692509.2533
MEM 3987.851562 1713692509.3535
MEM 3989.140625 1713692509.4537
MEM 3990.429688 1713692509.5539
MEM 3990.945312 1713692509.6541
MEM 3991.976562 1713692509.7543
MEM 3993.265625 1713692509.8546
MEM 3994.039062 1713692509.9548
MEM 3994.812500 1713692510.0550
MEM 3995.843750 1713692510.1552
MEM 3996.617188 1713692510.2554
MEM 3997.648438 1713692510.3556
MEM 3998.937500 1713692510.4558
MEM 3999.710938 1713692510.5560
MEM 4000.742188 1713692510.6562
MEM 4001.773438 1713692510.7564
MEM 4002.289062 1713692510.8566
MEM 4003.578125 1713692510.9568
MEM 4004.867188 1713692511.0570
MEM 4005.640625 1713692511.1572
MEM 4006.414062 1713692511.2575
MEM 4007.445312 1713692511.3577
MEM 4008.218750 1713692511.4579
MEM 4009.250000 1713692511.5581
MEM 4010.539062 1713692511.6583
MEM 4011.828125 1713692511.7586
MEM 4012.343750 1713692511.8588
MEM 4013.375000 1713692511.9590
MEM 4014.406250 1713692512.0592
MEM 4015.179688 1713692512.1594
MEM 4016.210938 1713692512.2596
MEM 4016.726562 1713692512.3598
MEM 4017.500000 1713692512.4600
MEM 4018.015625 1713692512.5603
MEM 4019.304688 1713692512.6605
MEM 4020.851562 1713692512.7607
MEM 4021.109375 1713692512.8609
MEM 4021.882812 1713692512.9612
MEM 4022.656250 1713692513.0614
MEM 4023.945312 1713692513.1616
MEM 4024.976562 1713692513.2618
MEM 4025.750000 1713692513.3621
MEM 4026.781250 1713692513.4623
MEM 4028.070312 1713692513.5625
MEM 4029.101562 1713692513.6627
MEM 4029.617188 1713692513.7629
MEM 4029.617188 1713692513.8631
MEM 4029.617188 1713692513.9634
MEM 4029.617188 1713692514.0636
MEM 4029.617188 1713692514.1638
MEM 4029.617188 1713692514.2640
MEM 4029.617188 1713692514.3643
MEM 4029.617188 1713692514.4645
MEM 4029.617188 1713692514.5647
MEM 4029.617188 1713692514.6649
MEM 4029.617188 1713692514.7651
MEM 4029.617188 1713692514.8654
MEM 4029.617188 1713692514.9656
MEM 4029.617188 1713692515.0658
MEM 4029.617188 1713692515.1660
MEM 4029.617188 1713692515.2663
MEM 4029.617188 1713692515.3665
MEM 4029.617188 1713692515.4667
MEM 4029.617188 1713692515.5669
MEM 4029.617188 1713692515.6671
MEM 4029.617188 1713692515.7673
MEM 4029.617188 1713692515.8676
MEM 4029.617188 1713692515.9678
MEM 4030.132812 1713692516.0680
MEM 4031.164062 1713692516.1682
MEM 4032.453125 1713692516.2684
MEM 4033.484375 1713692516.3686
MEM 4033.742188 1713692516.4688
MEM 4035.031250 1713692516.5690
MEM 4035.031250 1713692516.6692
MEM 4035.804688 1713692516.7695
MEM 4036.835938 1713692516.8697
MEM 4038.125000 1713692516.9699
MEM 4038.898438 1713692517.0701
MEM 4039.929688 1713692517.1703
MEM 4040.960938 1713692517.2705
MEM 4042.250000 1713692517.3707
MEM 4042.507812 1713692517.4710
MEM 4043.796875 1713692517.5712
MEM 4045.085938 1713692517.6714
MEM 4045.601562 1713692517.7716
MEM 4046.632812 1713692517.8718
MEM 4047.921875 1713692517.9721
MEM 4048.437500 1713692518.0723
MEM 4049.468750 1713692518.1725
MEM 4050.757812 1713692518.2727
MEM 4051.015625 1713692518.3730
MEM 4052.304688 1713692518.4732
MEM 4052.820312 1713692518.5734
MEM 4053.851562 1713692518.6736
MEM 4055.140625 1713692518.7738
MEM 4055.656250 1713692518.8740
MEM 4056.945312 1713692518.9742
MEM 4057.976562 1713692519.0744
MEM 4059.007812 1713692519.1746
MEM 4059.781250 1713692519.2748
MEM 4060.812500 1713692519.3750
MEM 4061.328125 1713692519.4753
MEM 4062.617188 1713692519.5755
MEM 4063.648438 1713692519.6757
MEM 4064.679688 1713692519.7759
MEM 4065.453125 1713692519.8761
MEM 4066.484375 1713692519.9763
MEM 4067.000000 1713692520.0765
MEM 4068.289062 1713692520.1767
MEM 4069.320312 1713692520.2769
MEM 4070.093750 1713692520.3771
MEM 4071.125000 1713692520.4773
MEM 4072.414062 1713692520.5775
MEM 4073.187500 1713692520.6778
MEM 4074.218750 1713692520.7780
MEM 4075.250000 1713692520.8782
MEM 4076.539062 1713692520.9784
MEM 4077.054688 1713692521.0786
MEM 4078.085938 1713692521.1788
MEM 4079.375000 1713692521.2790
MEM 4080.148438 1713692521.3792
MEM 4081.179688 1713692521.4794
MEM 4082.210938 1713692521.5796
MEM 4082.984375 1713692521.6799
MEM 4083.757812 1713692521.7801
MEM 4084.789062 1713692521.8803
MEM 4085.304688 1713692521.9805
MEM 4086.593750 1713692522.0807
MEM 4087.367188 1713692522.1810
MEM 4087.882812 1713692522.2812
MEM 4088.914062 1713692522.3814
MEM 4090.203125 1713692522.4816
MEM 4090.718750 1713692522.5818
MEM 4091.750000 1713692522.6821
MEM 4092.523438 1713692522.7823
MEM 4093.296875 1713692522.8825
MEM 4094.585938 1713692522.9828
MEM 4095.101562 1713692523.0830
MEM 4096.390625 1713692523.1832
MEM 4097.421875 1713692523.2834
MEM 4098.710938 1713692523.3836
MEM 4098.968750 1713692523.4839
MEM 4100.000000 1713692523.5841
MEM 4100.773438 1713692523.6843
MEM 4101.804688 1713692523.7845
MEM 4102.835938 1713692523.8847
MEM 4103.351562 1713692523.9849
MEM 4104.382812 1713692524.0851
MEM 4105.671875 1713692524.1853
MEM 4106.445312 1713692524.2855
MEM 4107.218750 1713692524.3857
MEM 4108.507812 1713692524.4859
MEM 4109.023438 1713692524.5861
MEM 4110.054688 1713692524.6863
MEM 4111.343750 1713692524.7865
MEM 4112.117188 1713692524.8867
MEM 4112.890625 1713692524.9869
MEM 4114.179688 1713692525.0871
MEM 4114.437500 1713692525.1873
MEM 4115.468750 1713692525.2875
MEM 4115.984375 1713692525.3878
MEM 4117.015625 1713692525.4880
MEM 4118.304688 1713692525.5882
MEM 4118.820312 1713692525.6884
MEM 4119.851562 1713692525.7886
MEM 4121.140625 1713692525.8888
MEM 4122.171875 1713692525.9890
MEM 4122.687500 1713692526.0892
MEM 4123.976562 1713692526.1894
MEM 4123.976562 1713692526.2896
MEM 4125.265625 1713692526.3898
MEM 4126.039062 1713692526.4900
MEM 4127.070312 1713692526.5902
MEM 4128.359375 1713692526.6904
MEM 4129.390625 1713692526.7906
MEM 4130.164062 1713692526.8909
MEM 4131.453125 1713692526.9911
MEM 4132.484375 1713692527.0913
MEM 4133.000000 1713692527.1915
MEM 4134.031250 1713692527.2917
MEM 4135.320312 1713692527.3919
MEM 4136.351562 1713692527.4921
MEM 4137.125000 1713692527.5923
MEM 4138.414062 1713692527.6925
MEM 4139.445312 1713692527.7927
MEM 4140.218750 1713692527.8929
MEM 4141.507812 1713692527.9932
MEM 4142.539062 1713692528.0934
MEM 4143.828125 1713692528.1936
MEM 4144.343750 1713692528.2938
MEM 4145.117188 1713692528.3940
MEM 4145.632812 1713692528.4942
MEM 4146.664062 1713692528.5944
MEM 4147.953125 1713692528.6947
MEM 4148.468750 1713692528.7949
MEM 4149.757812 1713692528.8951
MEM 4150.789062 1713692528.9952
MEM 4151.820312 1713692529.0955
MEM 4152.593750 1713692529.1957
MEM 4153.625000 1713692529.2959
MEM 4154.914062 1713692529.3961
MEM 4155.687500 1713692529.4963
MEM 4156.718750 1713692529.5965
MEM 4157.750000 1713692529.6967
MEM 4159.039062 1713692529.7969
MEM 4159.554688 1713692529.8971
MEM 4160.585938 1713692529.9973
MEM 4161.875000 1713692530.0975
MEM 4162.648438 1713692530.1977
MEM 4163.421875 1713692530.2979
MEM 4164.710938 1713692530.3981
MEM 4166.000000 1713692530.4984
MEM 4166.515625 1713692530.5986
MEM 4167.546875 1713692530.6988
MEM 4168.835938 1713692530.7990
MEM 4169.609375 1713692530.8992
MEM 4170.640625 1713692530.9994
MEM 4171.671875 1713692531.0996
MEM 4172.187500 1713692531.1998
MEM 4172.960938 1713692531.3000
MEM 4173.476562 1713692531.4002
MEM 4174.765625 1713692531.5004
MEM 4175.796875 1713692531.6006
MEM 4177.085938 1713692531.7008
MEM 4177.601562 1713692531.8010
MEM 4178.890625 1713692531.9012
MEM 4179.921875 1713692532.0014
MEM 4180.437500 1713692532.1016
MEM 4181.468750 1713692532.2018
MEM 4182.757812 1713692532.3020
MEM 4183.015625 1713692532.4022
MEM 4184.304688 1713692532.5024
MEM 4185.335938 1713692532.6026
MEM 4186.109375 1713692532.7028
MEM 4187.140625 1713692532.8031
MEM 4188.171875 1713692532.9033
MEM 4188.945312 1713692533.0035
MEM 4189.976562 1713692533.1037
MEM 4191.265625 1713692533.2039
MEM 4192.554688 1713692533.3041
MEM 4193.070312 1713692533.4043
MEM 4194.101562 1713692533.5045
MEM 4195.390625 1713692533.6047
MEM 4195.906250 1713692533.7049
MEM 4196.937500 1713692533.8051
MEM 4198.226562 1713692533.9053
MEM 4199.000000 1713692534.0055
MEM 4200.031250 1713692534.1057
MEM 4201.062500 1713692534.2059
MEM 4202.093750 1713692534.3061
MEM 4202.609375 1713692534.4063
MEM 4203.898438 1713692534.5065
MEM 4204.156250 1713692534.6067
MEM 4205.445312 1713692534.7069
MEM 4206.734375 1713692534.8071
MEM 4207.507812 1713692534.9073
MEM 4208.539062 1713692535.0075
MEM 4209.570312 1713692535.1077
MEM 4210.859375 1713692535.2079
MEM 4211.117188 1713692535.3081
MEM 4212.406250 1713692535.4083
MEM 4213.179688 1713692535.5085
MEM 4214.210938 1713692535.6087
MEM 4215.242188 1713692535.7089
MEM 4215.757812 1713692535.8091
MEM 4217.046875 1713692535.9092
MEM 4217.562500 1713692536.0094
MEM 4218.335938 1713692536.1096
MEM 4218.851562 1713692536.2098
