CMDLINE /root/miniforge3/envs/3.12.0/bin/python3 minhash.py
MEM 149.160156 1713688749.8054
MEM 149.160156 1713688749.9056
MEM 149.160156 1713688750.0058
MEM 149.160156 1713688750.1061
MEM 149.160156 1713688750.2063
MEM 149.160156 1713688750.3065
MEM 149.160156 1713688750.4067
MEM 149.160156 1713688750.5069
MEM 149.160156 1713688750.6072
MEM 149.160156 1713688750.7074
MEM 149.160156 1713688750.8076
MEM 149.160156 1713688750.9078
MEM 149.160156 1713688751.0080
MEM 149.160156 1713688751.1082
MEM 149.160156 1713688751.2085
MEM 149.160156 1713688751.3087
MEM 149.160156 1713688751.4089
MEM 149.160156 1713688751.5091
MEM 149.160156 1713688751.6093
MEM 149.160156 1713688751.7095
MEM 149.160156 1713688751.8097
MEM 149.160156 1713688751.9100
MEM 149.160156 1713688752.0102
MEM 149.160156 1713688752.1136
MEM 149.160156 1713688752.2139
MEM 149.160156 1713688752.3141
MEM 149.160156 1713688752.4143
MEM 149.160156 1713688752.5145
MEM 149.160156 1713688752.6147
MEM 149.160156 1713688752.7150
MEM 149.160156 1713688752.8152
MEM 149.160156 1713688752.9154
MEM 149.160156 1713688753.0156
MEM 149.160156 1713688753.1158
MEM 149.160156 1713688753.2160
MEM 149.160156 1713688753.3163
MEM 149.160156 1713688753.4165
MEM 149.160156 1713688753.5167
MEM 149.160156 1713688753.6170
MEM 149.160156 1713688753.7172
MEM 149.160156 1713688753.8175
MEM 149.160156 1713688753.9177
MEM 149.160156 1713688754.0179
MEM 149.160156 1713688754.1181
MEM 149.160156 1713688754.2183
MEM 149.160156 1713688754.3185
MEM 149.160156 1713688754.4187
MEM 149.160156 1713688754.5190
MEM 149.160156 1713688754.6192
MEM 149.160156 1713688754.7194
MEM 149.160156 1713688754.8196
MEM 149.160156 1713688754.9199
MEM 149.160156 1713688755.0201
MEM 149.160156 1713688755.1203
MEM 149.160156 1713688755.2205
MEM 149.160156 1713688755.3207
MEM 149.160156 1713688755.4210
MEM 149.160156 1713688755.5212
MEM 149.160156 1713688755.6214
MEM 149.160156 1713688755.7216
MEM 149.160156 1713688755.8218
MEM 149.160156 1713688755.9221
MEM 149.160156 1713688756.0223
MEM 149.160156 1713688756.1225
MEM 149.160156 1713688756.2227
MEM 149.160156 1713688756.3229
MEM 149.160156 1713688756.4232
MEM 149.160156 1713688756.5234
MEM 149.160156 1713688756.6236
MEM 149.160156 1713688756.7238
MEM 149.160156 1713688756.8240
MEM 149.160156 1713688756.9243
MEM 149.160156 1713688757.0245
MEM 149.160156 1713688757.1247
MEM 149.160156 1713688757.2249
MEM 149.160156 1713688757.3251
MEM 149.160156 1713688757.4254
MEM 149.160156 1713688757.5256
MEM 149.160156 1713688757.6258
MEM 149.160156 1713688757.7261
MEM 149.160156 1713688757.8263
MEM 149.160156 1713688757.9265
MEM 149.160156 1713688758.0268
MEM 149.160156 1713688758.1270
MEM 149.160156 1713688758.2272
MEM 149.160156 1713688758.3275
MEM 149.160156 1713688758.4277
MEM 149.160156 1713688758.5279
MEM 149.160156 1713688758.6282
MEM 149.160156 1713688758.7284
MEM 149.160156 1713688758.8286
MEM 149.160156 1713688758.9288
MEM 149.160156 1713688759.0290
MEM 149.160156 1713688759.1292
MEM 149.160156 1713688759.2295
MEM 149.160156 1713688759.3297
MEM 149.160156 1713688759.4299
MEM 149.160156 1713688759.5301
MEM 149.160156 1713688759.6303
MEM 149.160156 1713688759.7306
MEM 149.160156 1713688759.8308
MEM 149.160156 1713688759.9310
MEM 149.160156 1713688760.0313
MEM 149.160156 1713688760.1315
MEM 149.160156 1713688760.2317
